grid_id,latitude,longitude
128_26,53.320316,-6.195321
128_27,53.321213,-6.195263
128_28,53.322111,-6.195204
128_29,53.323009,-6.195145
128_30,53.323907,-6.195086
128_31,53.324805,-6.195027
128_32,53.325702,-6.194968
128_33,53.3266,-6.194909
128_34,53.327498,-6.19485
128_35,53.328396,-6.194791
128_36,53.329294,-6.194732
128_37,53.330192,-6.194673
128_38,53.331089,-6.194614
128_39,53.331987,-6.194555
128_40,53.332885,-6.194496
128_41,53.333783,-6.194437
128_42,53.334681,-6.194379
128_43,53.335578,-6.19432
128_44,53.336476,-6.194261
128_45,53.337374,-6.194202
128_46,53.338272,-6.194143
128_47,53.33917,-6.194084
128_48,53.340068,-6.194025
128_49,53.340965,-6.193966
128_50,53.341863,-6.193907
128_51,53.342761,-6.193848
128_52,53.343659,-6.193789
128_53,53.344557,-6.19373
128_54,53.345454,-6.193671
128_55,53.346352,-6.193612
128_56,53.34725,-6.193553
128_57,53.348148,-6.193494
128_58,53.349046,-6.193435
128_59,53.349943,-6.193376
128_60,53.350841,-6.193317
128_61,53.351739,-6.193258
128_62,53.352637,-6.193199
128_63,53.353535,-6.19314
128_64,53.354433,-6.193081
128_65,53.35533,-6.193022
128_66,53.356228,-6.192963
128_67,53.357126,-6.192903
128_68,53.358024,-6.192844
128_69,53.358922,-6.192785
128_70,53.359819,-6.192726
128_71,53.360717,-6.192667
128_72,53.361615,-6.192608
128_73,53.362513,-6.192549
128_74,53.363411,-6.19249
128_75,53.364308,-6.192431
128_76,53.365206,-6.192372
128_77,53.366104,-6.192313
128_78,53.367002,-6.192254
128_79,53.3679,-6.192195
128_80,53.368797,-6.192136
128_81,53.369695,-6.192077
128_82,53.370593,-6.192017
128_83,53.371491,-6.191958
128_84,53.372389,-6.191899
128_85,53.373286,-6.19184
128_86,53.374184,-6.191781
128_87,53.375082,-6.191722
128_88,53.37598,-6.191663
128_89,53.376878,-6.191604
128_90,53.377775,-6.191545
128_91,53.378673,-6.191486
128_92,53.379571,-6.191426
128_93,53.380469,-6.191367
128_94,53.381367,-6.191308
128_95,53.382265,-6.191249
128_96,53.383162,-6.19119
128_97,53.38406,-6.191131
128_98,53.384958,-6.191072
128_99,53.385856,-6.191013
128_100,53.386754,-6.190953
128_101,53.387651,-6.190894
128_102,53.388549,-6.190835
128_103,53.389447,-6.190776
128_104,53.390345,-6.190717
128_105,53.391243,-6.190658
128_106,53.39214,-6.190598
128_107,53.393038,-6.190539
128_108,53.393936,-6.19048
128_109,53.394834,-6.190421
128_110,53.395732,-6.190362
128_111,53.396629,-6.190303
128_112,53.397527,-6.190243
128_113,53.398425,-6.190184
128_114,53.399323,-6.190125
128_115,53.400221,-6.190066
128_116,53.401118,-6.190007
128_117,53.402016,-6.189947
128_118,53.402914,-6.189888
128_119,53.403812,-6.189829
128_120,53.40471,-6.18977
128_121,53.405607,-6.189711
128_122,53.406505,-6.189651
128_123,53.407403,-6.189592
128_124,53.408301,-6.189533
128_125,53.409199,-6.189474
128_126,53.410096,-6.189415
129_0,53.296937,-6.195354
129_1,53.297835,-6.195295
129_2,53.298733,-6.195236
129_3,53.299631,-6.195177
129_4,53.300528,-6.195118
129_5,53.301426,-6.195059
129_6,53.302324,-6.195
129_7,53.303222,-6.194941
129_8,53.30412,-6.194883
129_9,53.305017,-6.194824
129_10,53.305915,-6.194765
129_11,53.306813,-6.194706
129_12,53.307711,-6.194647
129_13,53.308609,-6.194588
129_14,53.309507,-6.194529
129_15,53.310404,-6.19447
129_16,53.311302,-6.194411
129_17,53.3122,-6.194352
129_18,53.313098,-6.194294
129_19,53.313996,-6.194235
129_20,53.314893,-6.194176
129_21,53.315791,-6.194117
129_22,53.316689,-6.194058
129_23,53.317587,-6.193999
129_24,53.318485,-6.19394
129_25,53.319382,-6.193881
129_26,53.32028,-6.193822
129_27,53.321178,-6.193763
129_28,53.322076,-6.193704
129_29,53.322974,-6.193645
129_30,53.323872,-6.193586
129_31,53.324769,-6.193527
129_32,53.325667,-6.193468
129_33,53.326565,-6.193409
129_34,53.327463,-6.19335
129_35,53.328361,-6.193291
129_36,53.329258,-6.193232
129_37,53.330156,-6.193174
129_38,53.331054,-6.193115
129_39,53.331952,-6.193056
129_40,53.33285,-6.192997
129_41,53.333748,-6.192938
129_42,53.334645,-6.192879
129_43,53.335543,-6.19282
129_44,53.336441,-6.192761
129_45,53.337339,-6.192702
129_46,53.338237,-6.192643
129_47,53.339134,-6.192584
129_48,53.340032,-6.192525
129_49,53.34093,-6.192466
129_50,53.341828,-6.192407
129_51,53.342726,-6.192348
129_52,53.343623,-6.192288
129_53,53.344521,-6.192229
129_54,53.345419,-6.19217
129_55,53.346317,-6.192111
129_56,53.347215,-6.192052
129_57,53.348113,-6.191993
129_58,53.34901,-6.191934
129_59,53.349908,-6.191875
129_60,53.350806,-6.191816
129_61,53.351704,-6.191757
129_62,53.352602,-6.191698
129_63,53.353499,-6.191639
129_64,53.354397,-6.19158
129_65,53.355295,-6.191521
129_66,53.356193,-6.191462
129_67,53.357091,-6.191403
129_68,53.357988,-6.191344
129_69,53.358886,-6.191285
129_70,53.359784,-6.191226
129_71,53.360682,-6.191166
129_72,53.36158,-6.191107
129_73,53.362477,-6.191048
129_74,53.363375,-6.190989
129_75,53.364273,-6.19093
129_76,53.365171,-6.190871
129_77,53.366069,-6.190812
129_78,53.366966,-6.190753
129_79,53.367864,-6.190694
129_80,53.368762,-6.190635
129_81,53.36966,-6.190575
129_82,53.370558,-6.190516
129_83,53.371456,-6.190457
129_84,53.372353,-6.190398
129_85,53.373251,-6.190339
129_86,53.374149,-6.19028
129_87,53.375047,-6.190221
129_88,53.375945,-6.190162
129_89,53.376842,-6.190102
129_90,53.37774,-6.190043
129_91,53.378638,-6.189984
129_92,53.379536,-6.189925
129_93,53.380434,-6.189866
129_94,53.381331,-6.189807
129_95,53.382229,-6.189747
129_96,53.383127,-6.189688
129_97,53.384025,-6.189629
129_98,53.384923,-6.18957
129_99,53.38582,-6.189511
129_100,53.386718,-6.189452
129_101,53.387616,-6.189392
129_102,53.388514,-6.189333
129_103,53.389412,-6.189274
129_104,53.390309,-6.189215
129_105,53.391207,-6.189156
129_106,53.392105,-6.189097
129_107,53.393003,-6.189037
129_108,53.393901,-6.188978
129_109,53.394798,-6.188919
129_110,53.395696,-6.18886
129_111,53.396594,-6.188801
129_112,53.397492,-6.188741
129_113,53.39839,-6.188682
129_114,53.399287,-6.188623
129_115,53.400185,-6.188564
129_116,53.401083,-6.188504
129_117,53.401981,-6.188445
129_118,53.402879,-6.188386
129_119,53.403776,-6.188327
129_120,53.404674,-6.188267
129_121,53.405572,-6.188208
129_122,53.40647,-6.188149
129_123,53.407368,-6.18809
129_124,53.408265,-6.18803
129_125,53.409163,-6.187971
129_126,53.410061,-6.187912
130_0,53.296902,-6.193855
130_1,53.2978,-6.193796
130_2,53.298697,-6.193737
130_3,53.299595,-6.193678
130_4,53.300493,-6.193619
130_5,53.301391,-6.19356
130_6,53.302289,-6.193502
130_7,53.303187,-6.193443
130_8,53.304084,-6.193384
130_9,53.304982,-6.193325
130_10,53.30588,-6.193266
130_11,53.306778,-6.193207
130_12,53.307676,-6.193148
130_13,53.308573,-6.193089
130_14,53.309471,-6.19303
130_15,53.310369,-6.192971
130_16,53.311267,-6.192912
130_17,53.312165,-6.192853
130_18,53.313062,-6.192794
130_19,53.31396,-6.192735
130_20,53.314858,-6.192676
130_21,53.315756,-6.192617
130_22,53.316654,-6.192559
130_23,53.317552,-6.1925
130_24,53.318449,-6.192441
130_25,53.319347,-6.192382
130_26,53.320245,-6.192323
130_27,53.321143,-6.192264
130_28,53.322041,-6.192205
130_29,53.322938,-6.192146
130_30,53.323836,-6.192087
130_31,53.324734,-6.192028
130_32,53.325632,-6.191969
130_33,53.32653,-6.19191
130_34,53.327428,-6.191851
130_35,53.328325,-6.191792
130_36,53.329223,-6.191733
130_37,53.330121,-6.191674
130_38,53.331019,-6.191615
130_39,53.331917,-6.191556
130_40,53.332814,-6.191497
130_41,53.333712,-6.191438
130_42,53.33461,-6.191379
130_43,53.335508,-6.19132
130_44,53.336406,-6.191261
130_45,53.337303,-6.191202
130_46,53.338201,-6.191143
130_47,53.339099,-6.191084
130_48,53.339997,-6.191024
130_49,53.340895,-6.190965
130_50,53.341793,-6.190906
130_51,53.34269,-6.190847
130_52,53.343588,-6.190788
130_53,53.344486,-6.190729
130_54,53.345384,-6.19067
130_55,53.346282,-6.190611
130_56,53.347179,-6.190552
130_57,53.348077,-6.190493
130_58,53.348975,-6.190434
130_59,53.349873,-6.190375
130_60,53.350771,-6.190316
130_61,53.351668,-6.190257
130_62,53.352566,-6.190198
130_63,53.353464,-6.190138
130_64,53.354362,-6.190079
130_65,53.35526,-6.19002
130_66,53.356157,-6.189961
130_67,53.357055,-6.189902
130_68,53.357953,-6.189843
130_69,53.358851,-6.189784
130_70,53.359749,-6.189725
130_71,53.360646,-6.189666
130_72,53.361544,-6.189607
130_73,53.362442,-6.189547
130_74,53.36334,-6.189488
130_75,53.364238,-6.189429
130_76,53.365136,-6.18937
130_77,53.366033,-6.189311
130_78,53.366931,-6.189252
130_79,53.367829,-6.189193
130_80,53.368727,-6.189133
130_81,53.369625,-6.189074
130_82,53.370522,-6.189015
130_83,53.37142,-6.188956
130_84,53.372318,-6.188897
130_85,53.373216,-6.188838
130_86,53.374114,-6.188779
130_87,53.375011,-6.188719
130_88,53.375909,-6.18866
130_89,53.376807,-6.188601
130_90,53.377705,-6.188542
130_91,53.378603,-6.188483
130_92,53.3795,-6.188423
130_93,53.380398,-6.188364
130_94,53.381296,-6.188305
130_95,53.382194,-6.188246
130_96,53.383092,-6.188187
130_97,53.383989,-6.188128
130_98,53.384887,-6.188068
130_99,53.385785,-6.188009
130_100,53.386683,-6.18795
130_101,53.387581,-6.187891
130_102,53.388478,-6.187831
130_103,53.389376,-6.187772
130_104,53.390274,-6.187713
130_105,53.391172,-6.187654
130_106,53.39207,-6.187595
130_107,53.392967,-6.187535
130_108,53.393865,-6.187476
130_109,53.394763,-6.187417
130_110,53.395661,-6.187358
130_111,53.396559,-6.187298
130_112,53.397456,-6.187239
130_113,53.398354,-6.18718
130_114,53.399252,-6.187121
130_115,53.40015,-6.187061
130_116,53.401048,-6.187002
130_117,53.401945,-6.186943
130_118,53.402843,-6.186884
130_119,53.403741,-6.186824
130_120,53.404639,-6.186765
130_121,53.405537,-6.186706
130_122,53.406434,-6.186647
130_123,53.407332,-6.186587
130_124,53.40823,-6.186528
130_125,53.409128,-6.186469
130_126,53.410026,-6.186409
131_0,53.296866,-6.192356
131_1,53.297764,-6.192297
131_2,53.298662,-6.192238
131_3,53.29956,-6.19218
131_4,53.300458,-6.192121
131_5,53.301356,-6.192062
131_6,53.302253,-6.192003
131_7,53.303151,-6.191944
131_8,53.304049,-6.191885
131_9,53.304947,-6.191826
131_10,53.305845,-6.191767
131_11,53.306742,-6.191708
131_12,53.30764,-6.191649
131_13,53.308538,-6.19159
131_14,53.309436,-6.191531
131_15,53.310334,-6.191472
131_16,53.311232,-6.191413
131_17,53.312129,-6.191354
131_18,53.313027,-6.191295
131_19,53.313925,-6.191236
131_20,53.314823,-6.191177
131_21,53.315721,-6.191118
131_22,53.316618,-6.191059
131_23,53.317516,-6.191
131_24,53.318414,-6.190941
131_25,53.319312,-6.190882
131_26,53.32021,-6.190823
131_27,53.321108,-6.190764
131_28,53.322005,-6.190705
131_29,53.322903,-6.190646
131_30,53.323801,-6.190587
131_31,53.324699,-6.190528
131_32,53.325597,-6.190469
131_33,53.326494,-6.19041
131_34,53.327392,-6.190351
131_35,53.32829,-6.190292
131_36,53.329188,-6.190233
131_37,53.330086,-6.190174
131_38,53.330983,-6.190115
131_39,53.331881,-6.190056
131_40,53.332779,-6.189997
131_41,53.333677,-6.189938
131_42,53.334575,-6.189879
131_43,53.335472,-6.18982
131_44,53.33637,-6.189761
131_45,53.337268,-6.189702
131_46,53.338166,-6.189643
131_47,53.339064,-6.189583
131_48,53.339962,-6.189524
131_49,53.340859,-6.189465
131_50,53.341757,-6.189406
131_51,53.342655,-6.189347
131_52,53.343553,-6.189288
131_53,53.344451,-6.189229
131_54,53.345348,-6.18917
131_55,53.346246,-6.189111
131_56,53.347144,-6.189052
131_57,53.348042,-6.188993
131_58,53.34894,-6.188933
131_59,53.349837,-6.188874
131_60,53.350735,-6.188815
131_61,53.351633,-6.188756
131_62,53.352531,-6.188697
131_63,53.353429,-6.188638
131_64,53.354326,-6.188579
131_65,53.355224,-6.18852
131_66,53.356122,-6.188461
131_67,53.35702,-6.188401
131_68,53.357918,-6.188342
131_69,53.358815,-6.188283
131_70,53.359713,-6.188224
131_71,53.360611,-6.188165
131_72,53.361509,-6.188106
131_73,53.362407,-6.188046
131_74,53.363305,-6.187987
131_75,53.364202,-6.187928
131_76,53.3651,-6.187869
131_77,53.365998,-6.18781
131_78,53.366896,-6.187751
131_79,53.367794,-6.187692
131_80,53.368691,-6.187632
131_81,53.369589,-6.187573
131_82,53.370487,-6.187514
131_83,53.371385,-6.187455
131_84,53.372283,-6.187396
131_85,53.37318,-6.187336
131_86,53.374078,-6.187277
131_87,53.374976,-6.187218
131_88,53.375874,-6.187159
131_89,53.376772,-6.1871
131_90,53.377669,-6.18704
131_91,53.378567,-6.186981
131_92,53.379465,-6.186922
131_93,53.380363,-6.186863
131_94,53.381261,-6.186804
131_95,53.382158,-6.186744
131_96,53.383056,-6.186685
131_97,53.383954,-6.186626
131_98,53.384852,-6.186567
131_99,53.38575,-6.186507
131_100,53.386647,-6.186448
131_101,53.387545,-6.186389
131_102,53.388443,-6.18633
131_103,53.389341,-6.18627
131_104,53.390239,-6.186211
131_105,53.391136,-6.186152
131_106,53.392034,-6.186093
131_107,53.392932,-6.186033
131_108,53.39383,-6.185974
131_109,53.394728,-6.185915
131_110,53.395625,-6.185856
131_111,53.396523,-6.185796
131_112,53.397421,-6.185737
131_113,53.398319,-6.185678
131_114,53.399217,-6.185618
131_115,53.400114,-6.185559
131_116,53.401012,-6.1855
131_117,53.40191,-6.185441
131_118,53.402808,-6.185381
131_119,53.403706,-6.185322
131_120,53.404603,-6.185263
131_121,53.405501,-6.185203
131_122,53.406399,-6.185144
131_123,53.407297,-6.185085
131_124,53.408195,-6.185025
131_125,53.409092,-6.184966
131_126,53.40999,-6.184907
132_0,53.296831,-6.190858
132_1,53.297729,-6.190799
132_2,53.298627,-6.19074
132_3,53.299525,-6.190681
132_4,53.300422,-6.190622
132_5,53.30132,-6.190563
132_6,53.302218,-6.190504
132_7,53.303116,-6.190445
132_8,53.304014,-6.190386
132_9,53.304912,-6.190327
132_10,53.305809,-6.190268
132_11,53.306707,-6.190209
132_12,53.307605,-6.19015
132_13,53.308503,-6.190091
132_14,53.309401,-6.190032
132_15,53.310298,-6.189973
132_16,53.311196,-6.189914
132_17,53.312094,-6.189855
132_18,53.312992,-6.189796
132_19,53.31389,-6.189737
132_20,53.314787,-6.189678
132_21,53.315685,-6.189619
132_22,53.316583,-6.18956
132_23,53.317481,-6.189501
132_24,53.318379,-6.189442
132_25,53.319277,-6.189383
132_26,53.320174,-6.189324
132_27,53.321072,-6.189265
132_28,53.32197,-6.189206
132_29,53.322868,-6.189147
132_30,53.323766,-6.189088
132_31,53.324663,-6.189029
132_32,53.325561,-6.18897
132_33,53.326459,-6.188911
132_34,53.327357,-6.188851
132_35,53.328255,-6.188792
132_36,53.329152,-6.188733
132_37,53.33005,-6.188674
132_38,53.330948,-6.188615
132_39,53.331846,-6.188556
132_40,53.332744,-6.188497
132_41,53.333642,-6.188438
132_42,53.334539,-6.188379
132_43,53.335437,-6.18832
132_44,53.336335,-6.188261
132_45,53.337233,-6.188202
132_46,53.338131,-6.188142
132_47,53.339028,-6.188083
132_48,53.339926,-6.188024
132_49,53.340824,-6.187965
132_50,53.341722,-6.187906
132_51,53.34262,-6.187847
132_52,53.343517,-6.187788
132_53,53.344415,-6.187729
132_54,53.345313,-6.18767
132_55,53.346211,-6.18761
132_56,53.347109,-6.187551
132_57,53.348006,-6.187492
132_58,53.348904,-6.187433
132_59,53.349802,-6.187374
132_60,53.3507,-6.187315
132_61,53.351598,-6.187256
132_62,53.352495,-6.187196
132_63,53.353393,-6.187137
132_64,53.354291,-6.187078
132_65,53.355189,-6.187019
132_66,53.356087,-6.18696
132_67,53.356984,-6.186901
132_68,53.357882,-6.186842
132_69,53.35878,-6.186782
132_70,53.359678,-6.186723
132_71,53.360576,-6.186664
132_72,53.361474,-6.186605
132_73,53.362371,-6.186546
132_74,53.363269,-6.186486
132_75,53.364167,-6.186427
132_76,53.365065,-6.186368
132_77,53.365963,-6.186309
132_78,53.36686,-6.18625
132_79,53.367758,-6.18619
132_80,53.368656,-6.186131
132_81,53.369554,-6.186072
132_82,53.370452,-6.186013
132_83,53.371349,-6.185954
132_84,53.372247,-6.185894
132_85,53.373145,-6.185835
132_86,53.374043,-6.185776
132_87,53.374941,-6.185717
132_88,53.375838,-6.185657
132_89,53.376736,-6.185598
132_90,53.377634,-6.185539
132_91,53.378532,-6.18548
132_92,53.37943,-6.185421
132_93,53.380327,-6.185361
132_94,53.381225,-6.185302
132_95,53.382123,-6.185243
132_96,53.383021,-6.185183
132_97,53.383919,-6.185124
132_98,53.384816,-6.185065
132_99,53.385714,-6.185006
132_100,53.386612,-6.184946
132_101,53.38751,-6.184887
132_102,53.388408,-6.184828
132_103,53.389305,-6.184769
132_104,53.390203,-6.184709
132_105,53.391101,-6.18465
132_106,53.391999,-6.184591
132_107,53.392897,-6.184531
132_108,53.393794,-6.184472
132_109,53.394692,-6.184413
132_110,53.39559,-6.184354
132_111,53.396488,-6.184294
132_112,53.397386,-6.184235
132_113,53.398283,-6.184176
132_114,53.399181,-6.184116
132_115,53.400079,-6.184057
132_116,53.400977,-6.183998
132_117,53.401875,-6.183938
132_118,53.402772,-6.183879
132_119,53.40367,-6.18382
132_120,53.404568,-6.18376
132_121,53.405466,-6.183701
132_122,53.406363,-6.183642
132_123,53.407261,-6.183582
132_124,53.408159,-6.183523
132_125,53.409057,-6.183464
132_126,53.409955,-6.183404
133_0,53.296796,-6.189359
133_1,53.297694,-6.1893
133_2,53.298591,-6.189241
133_3,53.299489,-6.189182
133_4,53.300387,-6.189123
133_5,53.301285,-6.189064
133_6,53.302183,-6.189005
133_7,53.303081,-6.188946
133_8,53.303978,-6.188887
133_9,53.304876,-6.188828
133_10,53.305774,-6.188769
133_11,53.306672,-6.18871
133_12,53.30757,-6.188651
133_13,53.308467,-6.188592
133_14,53.309365,-6.188533
133_15,53.310263,-6.188474
133_16,53.311161,-6.188415
133_17,53.312059,-6.188356
133_18,53.312956,-6.188297
133_19,53.313854,-6.188238
133_20,53.314752,-6.188179
133_21,53.31565,-6.18812
133_22,53.316548,-6.188061
133_23,53.317446,-6.188002
133_24,53.318343,-6.187943
133_25,53.319241,-6.187884
133_26,53.320139,-6.187824
133_27,53.321037,-6.187765
133_28,53.321935,-6.187706
133_29,53.322832,-6.187647
133_30,53.32373,-6.187588
133_31,53.324628,-6.187529
133_32,53.325526,-6.18747
133_33,53.326424,-6.187411
133_34,53.327321,-6.187352
133_35,53.328219,-6.187293
133_36,53.329117,-6.187234
133_37,53.330015,-6.187175
133_38,53.330913,-6.187115
133_39,53.331811,-6.187056
133_40,53.332708,-6.186997
133_41,53.333606,-6.186938
133_42,53.334504,-6.186879
133_43,53.335402,-6.18682
133_44,53.3363,-6.186761
133_45,53.337197,-6.186702
133_46,53.338095,-6.186642
133_47,53.338993,-6.186583
133_48,53.339891,-6.186524
133_49,53.340789,-6.186465
133_50,53.341686,-6.186406
133_51,53.342584,-6.186347
133_52,53.343482,-6.186288
133_53,53.34438,-6.186228
133_54,53.345278,-6.186169
133_55,53.346175,-6.18611
133_56,53.347073,-6.186051
133_57,53.347971,-6.185992
133_58,53.348869,-6.185933
133_59,53.349767,-6.185873
133_60,53.350664,-6.185814
133_61,53.351562,-6.185755
133_62,53.35246,-6.185696
133_63,53.353358,-6.185637
133_64,53.354256,-6.185578
133_65,53.355153,-6.185518
133_66,53.356051,-6.185459
133_67,53.356949,-6.1854
133_68,53.357847,-6.185341
133_69,53.358745,-6.185282
133_70,53.359642,-6.185222
133_71,53.36054,-6.185163
133_72,53.361438,-6.185104
133_73,53.362336,-6.185045
133_74,53.363234,-6.184986
133_75,53.364132,-6.184926
133_76,53.365029,-6.184867
133_77,53.365927,-6.184808
133_78,53.366825,-6.184749
133_79,53.367723,-6.184689
133_80,53.368621,-6.18463
133_81,53.369518,-6.184571
133_82,53.370416,-6.184512
133_83,53.371314,-6.184452
133_84,53.372212,-6.184393
133_85,53.37311,-6.184334
133_86,53.374007,-6.184275
133_87,53.374905,-6.184215
133_88,53.375803,-6.184156
133_89,53.376701,-6.184097
133_90,53.377599,-6.184038
133_91,53.378496,-6.183978
133_92,53.379394,-6.183919
133_93,53.380292,-6.18386
133_94,53.38119,-6.1838
133_95,53.382088,-6.183741
133_96,53.382985,-6.183682
133_97,53.383883,-6.183623
133_98,53.384781,-6.183563
133_99,53.385679,-6.183504
133_100,53.386577,-6.183445
133_101,53.387474,-6.183385
133_102,53.388372,-6.183326
133_103,53.38927,-6.183267
133_104,53.390168,-6.183207
133_105,53.391065,-6.183148
133_106,53.391963,-6.183089
133_107,53.392861,-6.18303
133_108,53.393759,-6.18297
133_109,53.394657,-6.182911
133_110,53.395554,-6.182852
133_111,53.396452,-6.182792
133_112,53.39735,-6.182733
133_113,53.398248,-6.182673
133_114,53.399146,-6.182614
133_115,53.400043,-6.182555
133_116,53.400941,-6.182495
133_117,53.401839,-6.182436
133_118,53.402737,-6.182377
133_119,53.403635,-6.182317
133_120,53.404532,-6.182258
133_121,53.40543,-6.182199
133_122,53.406328,-6.182139
133_123,53.407226,-6.18208
133_124,53.408124,-6.182021
133_125,53.409021,-6.181961
133_126,53.409919,-6.181902
134_0,53.29676,-6.187861
134_1,53.297658,-6.187802
134_2,53.298556,-6.187743
134_3,53.299454,-6.187683
134_4,53.300352,-6.187624
134_5,53.30125,-6.187565
134_6,53.302147,-6.187506
134_7,53.303045,-6.187447
134_8,53.303943,-6.187388
134_9,53.304841,-6.187329
134_10,53.305739,-6.18727
134_11,53.306636,-6.187211
134_12,53.307534,-6.187152
134_13,53.308432,-6.187093
134_14,53.30933,-6.187034
134_15,53.310228,-6.186975
134_16,53.311126,-6.186916
134_17,53.312023,-6.186857
134_18,53.312921,-6.186798
134_19,53.313819,-6.186739
134_20,53.314717,-6.18668
134_21,53.315615,-6.186621
134_22,53.316512,-6.186561
134_23,53.31741,-6.186502
134_24,53.318308,-6.186443
134_25,53.319206,-6.186384
134_26,53.320104,-6.186325
134_27,53.321001,-6.186266
134_28,53.321899,-6.186207
134_29,53.322797,-6.186148
134_30,53.323695,-6.186089
134_31,53.324593,-6.18603
134_32,53.32549,-6.18597
134_33,53.326388,-6.185911
134_34,53.327286,-6.185852
134_35,53.328184,-6.185793
134_36,53.329082,-6.185734
134_37,53.32998,-6.185675
134_38,53.330877,-6.185616
134_39,53.331775,-6.185556
134_40,53.332673,-6.185497
134_41,53.333571,-6.185438
134_42,53.334469,-6.185379
134_43,53.335366,-6.18532
134_44,53.336264,-6.185261
134_45,53.337162,-6.185202
134_46,53.33806,-6.185142
134_47,53.338958,-6.185083
134_48,53.339855,-6.185024
134_49,53.340753,-6.184965
134_50,53.341651,-6.184906
134_51,53.342549,-6.184847
134_52,53.343447,-6.184787
134_53,53.344344,-6.184728
134_54,53.345242,-6.184669
134_55,53.34614,-6.18461
134_56,53.347038,-6.184551
134_57,53.347936,-6.184491
134_58,53.348833,-6.184432
134_59,53.349731,-6.184373
134_60,53.350629,-6.184314
134_61,53.351527,-6.184255
134_62,53.352425,-6.184195
134_63,53.353322,-6.184136
134_64,53.35422,-6.184077
134_65,53.355118,-6.184018
134_66,53.356016,-6.183959
134_67,53.356914,-6.183899
134_68,53.357811,-6.18384
134_69,53.358709,-6.183781
134_70,53.359607,-6.183722
134_71,53.360505,-6.183662
134_72,53.361403,-6.183603
134_73,53.3623,-6.183544
134_74,53.363198,-6.183485
134_75,53.364096,-6.183425
134_76,53.364994,-6.183366
134_77,53.365892,-6.183307
134_78,53.366789,-6.183248
134_79,53.367687,-6.183188
134_80,53.368585,-6.183129
134_81,53.369483,-6.18307
134_82,53.370381,-6.18301
134_83,53.371278,-6.182951
134_84,53.372176,-6.182892
134_85,53.373074,-6.182833
134_86,53.373972,-6.182773
134_87,53.37487,-6.182714
134_88,53.375767,-6.182655
134_89,53.376665,-6.182595
134_90,53.377563,-6.182536
134_91,53.378461,-6.182477
134_92,53.379359,-6.182418
134_93,53.380256,-6.182358
134_94,53.381154,-6.182299
134_95,53.382052,-6.18224
134_96,53.38295,-6.18218
134_97,53.383848,-6.182121
134_98,53.384745,-6.182062
134_99,53.385643,-6.182002
134_100,53.386541,-6.181943
134_101,53.387439,-6.181884
134_102,53.388337,-6.181824
134_103,53.389234,-6.181765
134_104,53.390132,-6.181706
134_105,53.39103,-6.181646
134_106,53.391928,-6.181587
134_107,53.392826,-6.181528
134_108,53.393723,-6.181468
134_109,53.394621,-6.181409
134_110,53.395519,-6.181349
134_111,53.396417,-6.18129
134_112,53.397315,-6.181231
134_113,53.398212,-6.181171
134_114,53.39911,-6.181112
134_115,53.400008,-6.181053
134_116,53.400906,-6.180993
134_117,53.401804,-6.180934
134_118,53.402701,-6.180874
134_119,53.403599,-6.180815
134_120,53.404497,-6.180756
134_121,53.405395,-6.180696
134_122,53.406293,-6.180637
134_123,53.40719,-6.180577
134_124,53.408088,-6.180518
134_125,53.408986,-6.180459
134_126,53.409884,-6.180399
135_0,53.296725,-6.186362
135_1,53.297623,-6.186303
135_2,53.298521,-6.186244
135_3,53.299419,-6.186185
135_4,53.300316,-6.186126
135_5,53.301214,-6.186067
135_6,53.302112,-6.186008
135_7,53.30301,-6.185949
135_8,53.303908,-6.185889
135_9,53.304805,-6.18583
135_10,53.305703,-6.185771
135_11,53.306601,-6.185712
135_12,53.307499,-6.185653
135_13,53.308397,-6.185594
135_14,53.309294,-6.185535
135_15,53.310192,-6.185476
135_16,53.31109,-6.185417
135_17,53.311988,-6.185358
135_18,53.312886,-6.185299
135_19,53.313784,-6.185239
135_20,53.314681,-6.18518
135_21,53.315579,-6.185121
135_22,53.316477,-6.185062
135_23,53.317375,-6.185003
135_24,53.318273,-6.184944
135_25,53.31917,-6.184885
135_26,53.320068,-6.184826
135_27,53.320966,-6.184767
135_28,53.321864,-6.184707
135_29,53.322762,-6.184648
135_30,53.323659,-6.184589
135_31,53.324557,-6.18453
135_32,53.325455,-6.184471
135_33,53.326353,-6.184412
135_34,53.327251,-6.184353
135_35,53.328148,-6.184293
135_36,53.329046,-6.184234
135_37,53.329944,-6.184175
135_38,53.330842,-6.184116
135_39,53.33174,-6.184057
135_40,53.332638,-6.183998
135_41,53.333535,-6.183938
135_42,53.334433,-6.183879
135_43,53.335331,-6.18382
135_44,53.336229,-6.183761
135_45,53.337127,-6.183702
135_46,53.338024,-6.183642
135_47,53.338922,-6.183583
135_48,53.33982,-6.183524
135_49,53.340718,-6.183465
135_50,53.341616,-6.183406
135_51,53.342513,-6.183346
135_52,53.343411,-6.183287
135_53,53.344309,-6.183228
135_54,53.345207,-6.183169
135_55,53.346105,-6.18311
135_56,53.347002,-6.18305
135_57,53.3479,-6.182991
135_58,53.348798,-6.182932
135_59,53.349696,-6.182873
135_60,53.350594,-6.182813
135_61,53.351491,-6.182754
135_62,53.352389,-6.182695
135_63,53.353287,-6.182636
135_64,53.354185,-6.182576
135_65,53.355083,-6.182517
135_66,53.35598,-6.182458
135_67,53.356878,-6.182399
135_68,53.357776,-6.182339
